,Unnamed: 0.1,Unnamed: 0,Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
4915,4915,256756,1340723280,6.38,6.38,6.38,6.38,1.93416928,12.340000006,6.38
4916,4916,256776,1340724480,6.38,6.38,6.38,6.38,19.44670846,124.06999997,6.38
4917,4917,256780,1340724720,6.38,6.38,6.38,6.38,6.55517739,41.822031748,6.38
4918,4918,256781,1340724780,6.39,6.39,6.39,6.39,13.188,84.27132,6.39
4919,4919,256818,1340727000,6.38,6.38,6.38,6.38,22.5,143.55,6.38
4920,4920,256829,1340727660,6.39,6.39,6.39,6.39,35.78696087,228.67867996,6.39
4921,4921,256834,1340727960,6.35,6.35,6.35,6.35,4.60629921,29.249999984,6.35
4922,4922,256838,1340728200,6.35,6.35,6.35,6.35,0.15748031,0.9999999685,6.35
4923,4923,256845,1340728620,6.34,6.34,6.34,6.34,0.23622048,1.4976378432,6.34
4924,4924,256870,1340730120,6.35,6.35,6.35,6.35,1.3,8.255,6.35
4925,4925,256873,1340730300,6.35,6.35,6.35,6.35,1.2,7.62,6.35
4926,4926,256884,1340730960,6.37,6.37,6.37,6.37,3.39466884,21.624040511,6.37
4927,4927,256904,1340732160,6.36,6.36,6.36,6.36,0.5,3.18,6.36
4928,4928,256934,1340733960,6.38,6.38,6.38,6.38,1.40629921,8.9721889598,6.38
4929,4929,256959,1340735460,6.39,6.39,6.39,6.39,2.33646322,14.929999976,6.39
4930,4930,256976,1340736480,6.39,6.39,6.39,6.39,1.05820562,6.7619339118,6.39
4931,4931,256983,1340736900,6.4,6.4,6.4,6.4,20.01933768,128.12376115,6.4
4932,4932,256987,1340737140,6.41,6.41,6.41,6.41,8.56942277,54.929999956,6.41
4933,4933,256994,1340737560,6.41,6.41,6.41,6.41,4.82524607,30.929827309,6.41
4934,4934,257005,1340738220,6.42,6.42,6.42,6.42,13.39466884,85.993773953,6.42
4935,4935,257016,1340738880,6.43,6.43,6.43,6.43,16.62824096,106.91958937,6.43
4936,4936,257019,1340739060,6.44,6.44,6.44,6.44,9.64,62.0816,6.44
4937,4937,257027,1340739540,6.44,6.44,6.44,6.44,5.36853686,34.573377378,6.44
4938,4938,257033,1340739900,6.44,6.44,6.44,6.44,17.07453416,109.95999999,6.44
4939,4939,257055,1340741220,6.38,6.38,6.38,6.38,6.78899458,43.31378542,6.38
4940,4940,257114,1340744760,6.37,6.37,6.37,6.37,5.02575204,32.014040495,6.37
4941,4941,257115,1340744820,6.36,6.36,6.36,6.36,10.22677346,65.042279206,6.36
4942,4942,257130,1340745720,6.38,6.38,6.37,6.37,6.78933768,43.28202771,6.375
4943,4943,257136,1340746080,6.39,6.39,6.39,6.39,4.80062495,30.675993431,6.39
4944,4944,257188,1340749200,6.38,6.38,6.38,6.38,1.1,7.018,6.38
4945,4945,257189,1340749260,6.38,6.38,6.38,6.38,2.29466884,14.639987199,6.38
4946,4946,257191,1340749380,6.39,6.39,6.39,6.39,3.39466884,21.691933888,6.39
4947,4947,257193,1340749500,6.4,6.4,6.4,6.4,6.78933768,43.451761152,6.4
4948,4948,257194,1340749560,6.41,6.41,6.41,6.41,6.78933768,43.519654529,6.41
4949,4949,257202,1340750040,6.42,6.42,6.42,6.42,6.78933768,43.587547906,6.42
4950,4950,257204,1340750160,6.43,6.43,6.43,6.43,11.78933768,75.805441282,6.43
4951,4951,257215,1340750820,6.44,6.44,6.44,6.44,13.40785251,86.346570164,6.44
4952,4952,257224,1340751360,6.44,6.44,6.44,6.44,10.39906832,66.969999981,6.44
4953,4953,257232,1340751840,6.37,6.37,6.35,6.35,14.55335168,92.595924519,6.3625154229
4954,4954,257245,1340752620,6.41,6.41,6.41,6.41,29.15,186.8515,6.41
4955,4955,257252,1340753040,6.41,6.41,6.41,6.41,0.96211814,6.1671772774,6.41
4956,4956,257260,1340753520,6.41,6.41,6.41,6.41,13.41653666,85.999999991,6.41
4957,4957,257295,1340755620,6.41,6.41,6.41,6.41,4.8,30.768,6.41
4958,4958,257307,1340756340,6.41,6.41,6.41,6.41,3.9,24.999,6.41
4959,4959,257309,1340756460,6.41,6.41,6.41,6.41,7.6,48.716,6.41
4960,4960,257383,1340760900,6.41,6.41,6.41,6.41,15.54,99.6114,6.41
4961,4961,257392,1340761440,6.41,6.41,6.41,6.41,1.6,10.256,6.41
4962,4962,257497,1340767740,6.4,6.4,6.39,6.39,6.78933768,43.417814464,6.395
4963,4963,257501,1340767980,6.38,6.38,6.38,6.38,3.39466884,21.657987199,6.38
4964,4964,257502,1340768040,6.37,6.37,6.35,6.35,23.55328623,149.69789208,6.355711497
4965,4965,257521,1340769180,6.35,6.35,6.35,6.35,0.3,1.905,6.35
4966,4966,257611,1340774580,6.35,6.35,6.35,6.35,22.326,141.7701,6.35
4967,4967,257655,1340777220,6.34,6.34,6.34,6.34,2.21849831,14.065279285,6.34
4968,4968,257672,1340778240,6.35,6.35,6.35,6.35,0.2,1.27,6.35
4969,4969,257723,1340781300,6.35,6.35,6.35,6.35,2.4,15.24,6.35
4970,4970,257799,1340785860,6.35,6.35,6.35,6.35,73.0,463.55,6.35
4971,4971,257803,1340786100,6.35,6.35,6.35,6.35,17.13228346,108.78999997,6.35
4972,4972,257808,1340786400,6.34,6.34,6.34,6.34,2.7,17.118,6.34
4973,4973,257828,1340787600,6.35,6.35,6.35,6.35,12.69133858,80.589999983,6.35
4974,4974,257834,1340787960,6.35,6.35,6.35,6.35,111.59308521,708.61609108,6.35
4975,4975,257836,1340788080,6.39,6.41,6.39,6.41,24.0,153.61804311,6.4007517962
4976,4976,257837,1340788140,6.41,6.41,6.41,6.41,210.12918976,1346.9281064,6.41
4977,4977,257842,1340788440,6.42,6.42,6.42,6.42,300.0,1926.0,6.42
4978,4978,257845,1340788620,6.43,6.43,6.43,6.43,335.46656298,2157.05,6.43
4979,4979,257848,1340788800,6.43,6.43,6.43,6.43,64.53343702,414.95000004,6.43
4980,4980,257853,1340789100,6.44,6.45,6.44,6.45,69.53720875,448.12562435,6.4444005218
4981,4981,257859,1340789460,6.45,6.45,6.45,6.45,43.91712242,283.26543961,6.45
4982,4982,257864,1340789760,6.46,6.46,6.46,6.46,81.94118791,529.3400739,6.46
4983,4983,257870,1340790120,6.47,6.47,6.47,6.47,51.12937594,330.80706233,6.47
4984,4984,257875,1340790420,6.48,6.48,6.48,6.48,61.32207821,397.3670668,6.48
4985,4985,257881,1340790780,6.49,6.49,6.49,6.49,91.12105369,591.37563845,6.49
4986,4986,257886,1340791080,6.5,6.5,6.5,6.5,588.74575012,3826.8473758,6.5
4987,4987,257887,1340791140,6.51,6.51,6.51,6.51,11.21083,72.9825033,6.51
4988,4988,257892,1340791440,6.51,6.51,6.51,6.51,448.42264849,2919.2314417,6.51
4989,4989,257894,1340791560,6.52,6.52,6.52,6.52,21.12001,137.7024652,6.52
4990,4990,257896,1340791680,6.51,6.51,6.51,6.51,293.81883721,1912.7606302,6.51
4991,4991,257897,1340791740,6.52,6.52,6.52,6.52,15.21478123,99.20037362,6.52
4992,4992,257898,1340791800,6.52,6.52,6.52,6.52,1.8,11.736,6.52
4993,4993,257899,1340791860,6.52,6.52,6.52,6.52,0.9,5.868,6.52
4994,4994,257900,1340791920,6.52,6.52,6.52,6.52,3.5,22.82,6.52
4995,4995,257903,1340792100,6.53,6.53,6.53,6.53,105.6,689.568,6.53
4996,4996,257904,1340792160,6.53,6.53,6.53,6.53,53.43720875,348.94497314,6.53
4997,4997,257907,1340792340,6.54,6.55,6.54,6.55,20.73740625,135.71547127,6.544476664
4998,4998,257914,1340792760,6.55,6.55,6.55,6.55,72.62445599,475.69018673,6.55
4999,4999,257915,1340792820,6.56,6.57,6.56,6.57,37.05818,243.12016349,6.5604992875
5000,5000,257918,1340793000,6.57,6.58,6.57,6.58,871.06607195,5729.7425182,6.5778506393
5001,5001,257923,1340793300,6.57,6.58,6.57,6.58,150.44984802,989.94499997,6.579900299
5002,5002,257925,1340793420,6.58,6.58,6.58,6.58,831.75265662,5472.9324806,6.58
5003,5003,257926,1340793480,6.59,6.59,6.59,6.59,4.91922,32.4176598,6.59
5004,5004,257927,1340793540,6.58,6.58,6.58,6.58,9.8,64.484,6.58
5005,5005,257928,1340793600,6.58,6.58,6.58,6.58,24.6,161.868,6.58
5006,5006,257929,1340793660,6.59,6.59,6.59,6.59,80.16292016,528.27364385,6.59
5007,5007,257930,1340793720,6.59,6.59,6.59,6.59,16.2,106.758,6.59
5008,5008,257934,1340793960,6.59,6.59,6.59,6.59,150.0,988.5,6.59
5009,5009,257936,1340794080,6.6,6.6,6.6,6.6,77.75347849,513.17295803,6.6
5010,5010,257937,1340794140,6.6,6.6,6.6,6.6,16.4,108.24,6.6
5011,5011,257940,1340794320,6.61,6.61,6.61,6.61,35.3839859,233.8881468,6.61
5012,5012,257942,1340794440,6.61,6.61,6.61,6.61,3.43720875,22.719949837,6.61
5013,5013,257945,1340794620,6.62,6.65,6.61,6.61,47.14922702,312.56513703,6.6292738352
5014,5014,257946,1340794680,6.64,6.64,6.64,6.64,81.97330875,544.3027701,6.64
5015,5015,257947,1340794740,6.64,6.64,6.64,6.64,72.29905362,480.06571604,6.64
5016,5016,257949,1340794860,6.64,6.64,6.64,6.64,38.97854746,258.81755513,6.64
5017,5017,257950,1340794920,6.64,6.64,6.64,6.64,1.25449379,8.3298387656,6.64
5018,5018,257951,1340794980,6.65,6.65,6.65,6.65,184.9538026,1229.9427873,6.65
5019,5019,257952,1340795040,6.66,6.67,6.65,6.65,41.16724254,274.37431073,6.6648697799
5020,5020,257953,1340795100,6.65,6.65,6.65,6.65,1.25449379,8.3423837035,6.65
5021,5021,257954,1340795160,6.65,6.65,6.65,6.65,45.25449379,300.9423837,6.65
5022,5022,257955,1340795220,6.65,6.65,6.65,6.65,50.0,332.5,6.65
5023,5023,257956,1340795280,6.65,6.65,6.65,6.65,71.0,472.15,6.65
5024,5024,257957,1340795340,6.67,6.67,6.67,6.67,408.6692386,2725.8238215,6.67
5025,5025,257958,1340795400,6.67,6.67,6.67,6.67,25.32061354,168.88849231,6.67
5026,5026,257959,1340795460,6.67,6.67,6.67,6.67,12.5948555,84.007686185,6.67
5027,5027,257960,1340795520,6.65,6.65,6.65,6.65,42.25068623,280.96706343,6.65
5028,5028,257961,1340795580,6.65,6.65,6.65,6.65,18.13947081,120.62748089,6.65
5029,5029,257962,1340795640,6.68,6.68,6.68,6.68,44.90477041,299.96386634,6.68
5030,5030,257963,1340795700,6.68,6.68,6.68,6.68,310.0,2070.8,6.68
5031,5031,257964,1340795760,6.68,6.68,6.68,6.68,20.50715,136.987762,6.68
5032,5032,257965,1340795820,6.68,6.68,6.68,6.68,140.0,935.2,6.68
5033,5033,257966,1340795880,6.68,6.68,6.68,6.68,305.98913622,2044.0074299,6.68
5034,5034,257967,1340795940,6.68,6.68,6.68,6.68,55.49775598,370.72500995,6.68
5035,5035,257970,1340796120,6.68,6.68,6.51,6.51,150.60104035,989.88208456,6.5728768026
5036,5036,257972,1340796240,6.51,6.51,6.5,6.5,40.61910561,264.11138792,6.502146809
5037,5037,257976,1340796480,6.5,6.5,6.5,6.5,47.46,308.49,6.5
5038,5038,257986,1340797080,6.53,6.53,6.53,6.53,3.43720875,22.444973137,6.53
5039,5039,257987,1340797140,6.54,6.54,6.54,6.54,3.43720875,22.479345225,6.54
5040,5040,257988,1340797200,6.52,6.52,6.52,6.52,7.18116596,46.821202059,6.52
5041,5041,257989,1340797260,6.51,6.51,6.51,6.51,3.43720875,22.376228963,6.51
5042,5042,257994,1340797560,6.58,6.58,6.58,6.58,1.48787878,9.7902423724,6.58
5043,5043,257995,1340797620,6.58,6.58,6.58,6.58,4.93335454,32.461472873,6.58
5044,5044,257996,1340797680,6.58,6.58,6.58,6.58,6.69460182,44.050479976,6.58
5045,5045,257997,1340797740,6.58,6.58,6.58,6.58,3.40948373,22.434402943,6.58
5046,5046,257998,1340797800,6.57,6.57,6.57,6.57,6.69494824,43.985809937,6.57
5047,5047,257999,1340797860,6.57,6.57,6.57,6.57,3.61707608,23.764189846,6.57
5048,5048,258022,1340799240,6.52,6.52,6.52,6.52,3.43720875,22.41060105,6.52
5049,5049,258040,1340800320,6.52,6.52,6.52,6.52,3.43720875,22.41060105,6.52
5050,5050,258051,1340800980,6.53,6.53,6.53,6.53,4.82229246,31.489569764,6.53
5051,5051,258055,1340801220,6.54,6.54,6.54,6.54,3.43720875,22.479345225,6.54
5052,5052,258062,1340801640,6.55,6.55,6.55,6.55,2.40305343,15.739999966,6.55
5053,5053,258066,1340801880,6.55,6.55,6.55,6.55,1.03415532,6.773717346,6.55
5054,5054,258077,1340802540,6.56,6.56,6.55,6.55,37.08756097,242.95449996,6.5508352021
5055,5055,258110,1340804520,6.55,6.55,6.53,6.53,34.36580476,224.72416074,6.5391793473
5056,5056,258111,1340804580,6.52,6.52,6.52,6.52,10.241165,66.7723958,6.52
5057,5057,258112,1340804640,6.52,6.52,6.52,6.52,4.38311724,28.577924405,6.52
5058,5058,258144,1340806560,6.52,6.52,6.5,6.5,545.7129898,3547.6371405,6.5009211926
5059,5059,258145,1340806620,6.5,6.5,6.5,6.5,222.8,1448.2,6.5
5060,5060,258158,1340807400,6.5,6.5,6.5,6.5,1.0,6.5,6.5
5061,5061,258172,1340808240,6.52,6.52,6.52,6.52,57.05674846,372.00999996,6.52
5062,5062,258249,1340812860,6.49,6.49,6.47,6.47,330.0,2135.9096678,6.4724535387
5063,5063,258250,1340812920,6.47,6.47,6.47,6.47,6.17158748,39.930170996,6.47
5064,5064,258302,1340816040,6.46,6.46,6.46,6.46,2.12158652,13.705448919,6.46
5065,5065,258392,1340821440,6.52,6.52,6.52,6.52,61.712,402.36224,6.52
5066,5066,258393,1340821500,6.52,6.52,6.52,6.52,113.1047648,737.4430665,6.52
5067,5067,258406,1340822280,6.53,6.53,6.53,6.53,15.856049,103.53999997,6.53
5068,5068,258416,1340822880,6.5,6.5,6.5,6.5,2.09635341,13.626297165,6.5
5069,5069,258423,1340823300,6.5,6.5,6.5,6.5,647.97236352,4211.8203629,6.5
5070,5070,258437,1340824140,6.51,6.51,6.5,6.5,398.19416161,2588.5132368,6.5006308137
5071,5071,258446,1340824680,6.52,6.52,6.52,6.52,14.718,95.96136,6.52
5072,5072,258447,1340824740,6.52,6.52,6.52,6.52,55.3917488,361.15420218,6.52
5073,5073,258470,1340826120,6.52,6.52,6.52,6.52,9.34095381,60.903018841,6.52
5074,5074,258476,1340826480,6.52,6.52,6.52,6.52,17.00645407,110.88208054,6.52
5075,5075,258477,1340826540,6.52,6.52,6.52,6.52,3.0,19.56,6.52
5076,5076,258478,1340826600,6.52,6.52,6.52,6.52,11.48,74.8496,6.52
5077,5077,258502,1340828040,6.52,6.52,6.52,6.52,88.07167077,574.22729342,6.52
5078,5078,258513,1340828700,6.52,6.52,6.52,6.52,0.53072,3.4602944,6.52
5079,5079,258523,1340829300,6.52,6.52,6.52,6.52,0.71165644,4.6399999888,6.52
5080,5080,258525,1340829420,6.52,6.52,6.52,6.52,0.58392,3.8071584,6.52
5081,5081,258528,1340829600,6.52,6.53,6.52,6.53,116.75934737,761.41494485,6.521233306
5082,5082,258529,1340829660,6.53,6.53,6.53,6.53,123.39383704,805.76175587,6.53
5083,5083,258530,1340829720,6.53,6.53,6.53,6.53,55.30168453,361.11999998,6.53
5084,5084,258559,1340831460,6.53,6.53,6.53,6.53,3.5,22.855,6.53
5085,5085,258567,1340831940,6.53,6.53,6.53,6.53,103.4,675.202,6.53
5086,5086,258575,1340832420,6.53,6.53,6.53,6.53,0.00447843,0.0292441479,6.53
5087,5087,258576,1340832480,6.54,6.54,6.54,6.54,1.3,8.502,6.54
5088,5088,258582,1340832840,6.5,6.5,6.5,6.5,2.1,13.65,6.5
5089,5089,258583,1340832900,6.54,6.54,6.54,6.54,18.90519878,123.64000002,6.54
5090,5090,258671,1340838180,6.49,6.49,6.49,6.49,161.59275808,1048.7369999,6.49
5091,5091,258672,1340838240,6.49,6.49,6.49,6.49,33.0,214.17,6.49
5092,5092,258709,1340840460,6.49,6.49,6.49,6.49,10.11864407,65.670000014,6.49
5093,5093,258733,1340841900,6.49,6.49,6.49,6.49,19.10631741,123.99999999,6.49
5094,5094,258787,1340845140,6.49,6.49,6.49,6.49,2.0,12.98,6.49
5095,5095,258795,1340845620,6.49,6.49,6.49,6.49,36.1175,234.402575,6.49
5096,5096,258802,1340846040,6.49,6.49,6.49,6.49,38.06478044,247.04042506,6.49
5097,5097,258804,1340846160,6.53,6.53,6.53,6.53,4.35906332,28.46468348,6.53
5098,5098,258820,1340847120,6.54,6.54,6.54,6.54,5.58715596,36.539999978,6.54
5099,5099,258908,1340852400,6.49,6.49,6.49,6.49,20.00061633,129.80399998,6.49
5100,5100,258919,1340853060,6.48,6.48,6.48,6.48,37.35,242.028,6.48
5101,5101,258920,1340853120,6.47,6.47,6.47,6.47,34.8,225.156,6.47
5102,5102,258921,1340853180,6.46,6.46,6.46,6.46,7.84938367,50.707018508,6.46
5103,5103,258996,1340857680,6.47,6.47,6.46,6.46,65.61197758,423.88337517,6.4604572336
5104,5104,258997,1340857740,6.46,6.46,6.45,6.45,34.38802242,221.81474461,6.4503489587
5105,5105,259049,1340860860,6.46,6.46,6.46,6.46,2.0670157,13.352921422,6.46
5106,5106,259083,1340862900,6.46,6.46,6.4,6.4,291.18037242,1870.7913576,6.4248539216
5107,5107,259084,1340862960,6.4,6.4,6.4,6.4,4.6,29.44,6.4
5108,5108,259085,1340863020,6.4,6.4,6.4,6.4,67.7,433.28,6.4
5109,5109,259086,1340863080,6.4,6.4,6.39,6.4,38.3,245.02,6.3973890339
5110,5110,259087,1340863140,6.4,6.4,6.4,6.4,91.6,586.24,6.4
5111,5111,259088,1340863200,6.4,6.4,6.4,6.4,39.7,254.08,6.4
5112,5112,259089,1340863260,6.4,6.4,6.4,6.4,111.5,713.6,6.4
5113,5113,259090,1340863320,6.4,6.4,6.4,6.4,81.0,518.4,6.4
5114,5114,259091,1340863380,6.4,6.4,6.4,6.4,69.7,446.08,6.4
5115,5115,259092,1340863440,6.4,6.4,6.4,6.4,13.4,85.76,6.4
5116,5116,259094,1340863560,6.4,6.4,6.4,6.4,3.5,22.4,6.4
5117,5117,259096,1340863680,6.4,6.4,6.4,6.4,17.81962758,114.04561651,6.4
5118,5118,259222,1340871240,6.52,6.52,6.52,6.52,4.81692307,31.406338416,6.52
5119,5119,259232,1340871840,6.53,6.53,6.53,6.53,2.83614088,18.519999946,6.53
5120,5120,259242,1340872440,6.53,6.54,6.53,6.54,11.15579,72.953064941,6.5394799419
5121,5121,259246,1340872680,6.54,6.54,6.54,6.54,3.71831,24.3177474,6.54
5122,5122,259252,1340873040,6.54,6.54,6.54,6.54,18.59154,121.5886716,6.54
5123,5123,259255,1340873220,6.54,6.54,6.54,6.54,13.01408,85.1120832,6.54
5124,5124,259258,1340873400,6.54,6.54,6.54,6.54,13.01408,85.1120832,6.54
5125,5125,259261,1340873580,6.54,6.54,6.54,6.54,37.18308,243.1773432,6.54
5126,5126,259263,1340873700,6.54,6.54,6.54,6.54,9.6676,63.226104,6.54
5127,5127,259266,1340873880,6.54,6.54,6.54,6.54,62.28166,407.3220564,6.54
5128,5128,259277,1340874540,6.54,6.54,6.54,6.54,3.41630674,22.34264608,6.54
5129,5129,259298,1340875800,6.54,6.54,6.54,6.54,1.9,12.426,6.54
5130,5130,259326,1340877480,6.54,6.54,6.54,6.54,10.0,65.4,6.54
5131,5131,259390,1340881320,6.54,6.54,6.54,6.54,75.84097859,495.99999998,6.54
5132,5132,259404,1340882160,6.53,6.53,6.53,6.53,5.0,32.65,6.53
5133,5133,259423,1340883300,6.53,6.53,6.53,6.53,20.0,130.6,6.53
5134,5134,259455,1340885220,6.53,6.53,6.53,6.53,15.81630674,103.28048301,6.53
5135,5135,259467,1340885940,6.53,6.53,6.53,6.53,18.98928025,124.00000003,6.53
5136,5136,259509,1340888460,6.52,6.52,6.52,6.52,9.2,59.984,6.52
5137,5137,259533,1340889900,6.52,6.52,6.52,6.52,5.40030674,35.209999945,6.52
5138,5138,259536,1340890080,6.52,6.52,6.52,6.52,8.762,57.12824,6.52
5139,5139,259547,1340890740,6.53,6.53,6.53,6.53,7.96324655,51.999999972,6.53
5140,5140,259568,1340892000,6.52,6.52,6.52,6.52,8.4,54.768,6.52
5141,5141,259579,1340892660,6.48,6.48,6.48,6.48,8.8,57.024,6.48
5142,5142,259617,1340894940,6.48,6.48,6.48,6.48,11.33795061,73.469919953,6.48
5143,5143,259628,1340895600,6.41,6.41,6.41,6.41,97.9,627.539,6.41
5144,5144,259629,1340895660,6.4,6.4,6.4,6.4,24.4,156.16,6.4
5145,5145,259630,1340895720,6.38,6.38,6.38,6.38,23.40106326,149.2987836,6.38
5146,5146,259631,1340895780,6.37,6.37,6.37,6.37,4.03720875,25.717019737,6.37
5147,5147,259632,1340895840,6.36,6.36,6.36,6.36,1.4,8.904,6.36
5148,5148,259633,1340895900,6.35,6.35,6.35,6.35,4.03720875,25.636275562,6.35
5149,5149,259634,1340895960,6.34,6.34,6.34,6.34,8.42162657,53.393112454,6.34
5150,5150,259635,1340896020,6.33,6.33,6.33,6.33,17.5710142,111.22451989,6.33
5151,5151,259636,1340896080,6.32,6.32,6.32,6.32,23.3738137,147.72250258,6.32
5152,5152,259637,1340896140,6.31,6.31,6.31,6.31,107.57634536,678.80673922,6.31
5153,5153,259638,1340896200,6.3,6.3,6.3,6.3,21.78167652,137.22456208,6.3
5154,5154,259639,1340896260,6.29,6.29,6.29,6.29,10.17934652,64.028089611,6.29
5155,5155,259640,1340896320,6.28,6.28,6.28,6.28,87.75934652,551.12869615,6.28
5156,5156,259641,1340896380,6.27,6.27,6.27,6.27,9.76554457,61.229964454,6.27
5157,5157,259642,1340896440,6.26,6.26,6.26,6.26,3.99233884,24.992041138,6.26
5158,5158,259643,1340896500,6.25,6.25,6.25,6.25,3.99233884,24.95211775,6.25
5159,5159,259644,1340896560,6.24,6.24,6.24,6.24,3.39233884,21.168194362,6.24
5160,5160,259645,1340896620,6.23,6.23,6.23,6.23,3.39233884,21.134270973,6.23
5161,5161,259646,1340896680,6.2,6.2,6.2,6.2,46.6,288.92,6.2
5162,5162,259647,1340896740,6.19,6.19,6.19,6.19,2.0,12.38,6.19
5163,5163,259648,1340896800,6.18,6.18,6.18,6.18,0.32362459,1.9999999662,6.18
5164,5164,259649,1340896860,6.17,6.17,6.17,6.17,173.38818427,1069.8050969,6.17
5165,5165,259650,1340896920,6.16,6.16,6.16,6.16,4.37956991,26.978150646,6.16
5166,5166,259651,1340896980,6.15,6.15,6.15,6.15,6.59583007,40.564354931,6.15
5167,5167,259652,1340897040,6.14,6.14,6.14,6.14,4.57956991,28.118559247,6.14
5168,5168,259653,1340897100,6.13,6.13,6.13,6.13,85.37956991,523.37676355,6.13
5169,5169,259654,1340897160,6.12,6.12,6.12,6.12,161.12,986.0544,6.12
5170,5170,259655,1340897220,6.1,6.1,6.1,6.1,16.29983604,99.428999844,6.1
5171,5171,259656,1340897280,6.08,6.08,6.08,6.08,5.97440788,36.32439991,6.08
5172,5172,259657,1340897340,6.07,6.07,6.07,6.07,3.6,21.852,6.07
5173,5173,259658,1340897400,6.06,6.06,6.06,6.06,2.930033,17.75599998,6.06
5174,5174,259659,1340897460,6.05,6.05,6.05,6.05,90.6,548.13,6.05
5175,5175,259660,1340897520,6.03,6.03,6.03,6.03,3.6,21.708,6.03
5176,5176,259661,1340897580,6.0,6.0,6.0,6.0,268.782,1612.692,6.0
5177,5177,259662,1340897640,5.99,5.99,5.99,5.99,656.13587373,3930.2538836,5.99
5178,5178,259666,1340897880,6.39,6.39,6.39,6.39,75.07,479.6973,6.39
5179,5179,259669,1340898060,6.05,6.05,6.05,6.05,2.07673023,12.564217892,6.05
5180,5180,259673,1340898300,6.13,6.13,6.13,6.13,0.330033,2.02310229,6.13
5181,5181,259674,1340898360,6.25,6.25,6.25,6.25,0.32362459,2.0226536875,6.25
5182,5182,259679,1340898660,6.39,6.39,6.39,6.39,0.8,5.112,6.39
5183,5183,259683,1340898900,6.39,6.39,6.39,6.39,97.03960879,620.08310017,6.39
5184,5184,259684,1340898960,6.39,6.39,6.39,6.39,14.4084507,92.069999973,6.39
5185,5185,259685,1340899020,6.39,6.39,6.39,6.39,10.0,63.9,6.39
5186,5186,259686,1340899080,6.39,6.39,6.39,6.39,3.41676771,21.833145667,6.39
5187,5187,259687,1340899140,6.39,6.39,6.39,6.39,3.41676771,21.833145667,6.39
5188,5188,259689,1340899260,6.39,6.39,6.39,6.39,3.41676771,21.833145667,6.39
5189,5189,259690,1340899320,6.39,6.39,6.39,6.39,10.6,67.734,6.39
5190,5190,259692,1340899440,6.39,6.39,6.39,6.39,23.41676771,149.63314567,6.39
5191,5191,259693,1340899500,6.39,6.39,6.39,6.39,80.41676771,513.86314567,6.39
5192,5192,259704,1340900160,6.44,6.44,6.44,6.44,0.5,3.22,6.44
5193,5193,259755,1340903220,6.44,6.44,6.44,6.44,12.5,80.5,6.44
5194,5194,259758,1340903400,6.46,6.46,6.46,6.46,25.50309597,164.74999997,6.46
5195,5195,259759,1340903460,6.46,6.47,6.46,6.47,15.54720716,100.50329361,6.464395346
5196,5196,259761,1340903580,6.48,6.48,6.48,6.48,1.28683757,8.3387074536,6.48
5197,5197,259763,1340903700,6.48,6.48,6.48,6.48,1.34382716,8.7079999968,6.48
5198,5198,259765,1340903820,6.47,6.47,6.47,6.47,2.51684698,16.283999961,6.47
5199,5199,259776,1340904480,6.45,6.45,6.45,6.45,5.202,33.5529,6.45
5200,5200,259777,1340904540,6.44,6.44,6.44,6.44,4.8,30.912,6.44
5201,5201,259778,1340904600,6.18,6.18,6.18,6.18,0.9,5.562,6.18
5202,5202,259779,1340904660,6.17,6.17,6.17,6.17,11.9,73.423,6.17
5203,5203,259780,1340904720,6.16,6.16,6.16,6.16,83.9,516.824,6.16
5204,5204,259781,1340904780,6.15,6.15,6.15,6.15,125.78115302,773.55409107,6.15
5205,5205,259786,1340905080,6.49,6.49,6.49,6.49,0.2,1.298,6.49
5206,5206,259858,1340909400,6.49,6.49,6.49,6.49,5.06009245,32.84,6.49
5207,5207,259869,1340910060,6.49,6.49,6.49,6.49,1.53312789,9.9500000061,6.49
5208,5208,259874,1340910360,6.49,6.49,6.48,6.48,33.86387882,219.74240586,6.4889910288
5209,5209,259882,1340910840,6.49,6.49,6.49,6.49,2.3,14.927,6.49
5210,5210,259909,1340912460,6.49,6.49,6.49,6.49,9.79179858,63.548772784,6.49
5211,5211,259910,1340912520,6.5,6.5,6.5,6.5,66.09538462,429.62000003,6.5
5212,5212,260001,1340917980,6.5,6.5,6.5,6.5,1.87059,12.158835,6.5
5213,5213,260032,1340919840,6.47,6.47,6.47,6.47,3.41676771,22.106487084,6.47
5214,5214,260034,1340919960,6.5,6.5,6.5,6.5,1.8,11.7,6.5
5215,5215,260037,1340920140,6.48,6.48,6.48,6.48,1.31944444,8.5499999712,6.48
5216,5216,260038,1340920200,6.5,6.5,6.46,6.46,4.91676771,31.822319407,6.472203139
5217,5217,260056,1340921280,6.5,6.5,6.5,6.5,2.4,15.6,6.5
5218,5218,260061,1340921580,6.5,6.5,6.5,6.5,1.2,7.8,6.5
5219,5219,260066,1340921880,6.5,6.5,6.5,6.5,0.6,3.9,6.5
5220,5220,260076,1340922480,6.5,6.5,6.5,6.5,0.3,1.95,6.5
5221,5221,260209,1340930460,6.5,6.5,6.5,6.5,3.06306923,19.909949995,6.5
5222,5222,260267,1340933940,6.49,6.49,6.49,6.49,0.2,1.298,6.49
5223,5223,260313,1340936700,6.5,6.5,6.5,6.5,105.74070372,687.31457418,6.5
